2024-06-30 14:56:42 status unpacked libaudit-common:all 1:3.0-2
2024-06-30 14:56:42 status half-configured libaudit-common:all 1:3.0-2
2024-06-30 14:56:42 status installed libaudit-common:all 1:3.0-2
2024-06-30 14:56:42 configure libsemanage-common:all 3.1-1 <none>
2024-06-30 14:56:42 status unpacked libsemanage-common:all 3.1-1
2024-06-30 14:56:42 status half-configured libsemanage-common:all 3.1-1
2024-06-30 14:56:42 status installed libsemanage-common:all 3.1-1
2024-06-30 14:56:42 configure gcc-10-base:amd64 10.2.1-6 <none>
2024-06-30 14:56:42 status unpacked gcc-10-base:amd64 10.2.1-6
2024-06-30 14:56:42 status half-configured gcc-10-base:amd64 10.2.1-6
2024-06-30 14:56:42 status installed gcc-10-base:amd64 10.2.1-6
2024-06-30 14:56:42 configure ncurses-base:all 6.2+20201114-2+deb11u2 <none>
2024-06-30 14:56:42 status unpacked ncurses-base:all 6.2+20201114-2+deb11u2
2024-06-30 14:56:42 status half-configured ncurses-base:all 6.2+20201114-2+deb11u2
2024-06-30 14:56:42 status installed ncurses-base:all 6.2+20201114-2+deb11u2
2024-06-30 14:56:42 configure gcc-9-base:amd64 9.3.0-22 <none>
2024-06-30 14:56:42 status unpacked gcc-9-base:amd64 9.3.0-22
2024-06-30 14:56:42 status half-configured gcc-9-base:amd64 9.3.0-22
2024-06-30 14:56:42 status installed gcc-9-base:amd64 9.3.0-22
2024-06-30 14:56:42 configure libcrypt1:amd64 1:4.4.18-4 <none>
2024-06-30 14:56:42 status unpacked libcrypt1:amd64 1:4.4.18-4
2024-06-30 14:56:42 status half-configured libcrypt1:amd64 1:4.4.18-4
2024-06-30 14:56:42 status installed libcrypt1:amd64 1:4.4.18-4
2024-06-30 14:56:42 configure libgcc-s1:amd64 10.2.1-6 <none>
2024-06-30 14:56:42 status unpacked libgcc-s1:amd64 10.2.1-6
2024-06-30 14:56:42 status half-configured libgcc-s1:amd64 10.2.1-6
2024-06-30 14:56:42 status installed libgcc-s1:amd64 10.2.1-6
2024-06-30 14:56:42 configure libc6:amd64 2.31-13+deb11u10 <none>
2024-06-30 14:56:42 status unpacked libc6:amd64 2.31-13+deb11u10
2024-06-30 14:56:42 status half-configured libc6:amd64 2.31-13+deb11u10
2024-06-30 14:56:42 status installed libc6:amd64 2.31-13+deb11u10
2024-06-30 14:56:42 configure libudev1:amd64 247.3-7+deb11u5 <none>
2024-06-30 14:56:42 status unpacked libudev1:amd64 247.3-7+deb11u5
2024-06-30 14:56:42 status half-configured libudev1:amd64 247.3-7+deb11u5
2024-06-30 14:56:42 status installed libudev1:amd64 247.3-7+deb11u5
2024-06-30 14:56:42 configure libsepol1:amd64 3.1-1 <none>
2024-06-30 14:56:42 status unpacked libsepol1:amd64 3.1-1
2024-06-30 14:56:42 status half-configured libsepol1:amd64 3.1-1
2024-06-30 14:56:42 status installed libsepol1:amd64 3.1-1
2024-06-30 14:56:42 configure libxxhash0:amd64 0.8.0-2 <none>
2024-06-30 14:56:42 status unpacked libxxhash0:amd64 0.8.0-2
2024-06-30 14:56:42 status half-configured libxxhash0:amd64 0.8.0-2
2024-06-30 14:56:42 status installed libxxhash0:amd64 0.8.0-2
2024-06-30 14:56:42 configure libattr1:amd64 1:2.4.48-6 <none>
2024-06-30 14:56:42 status unpacked libattr1:amd64 1:2.4.48-6
2024-06-30 14:56:42 status half-configured libattr1:amd64 1:2.4.48-6
2024-06-30 14:56:42 status installed libattr1:amd64 1:2.4.48-6
2024-06-30 14:56:42 configure sysvinit-utils:amd64 2.96-7+deb11u1 <none>
2024-06-30 14:56:42 status unpacked sysvinit-utils:amd64 2.96-7+deb11u1
2024-06-30 14:56:42 status half-configured sysvinit-utils:amd64 2.96-7+deb11u1
2024-06-30 14:56:42 status installed sysvinit-utils:amd64 2.96-7+deb11u1
2024-06-30 14:56:42 configure libtasn1-6:amd64 4.16.0-2+deb11u1 <none>
2024-06-30 14:56:42 status unpacked libtasn1-6:amd64 4.16.0-2+deb11u1
2024-06-30 14:56:42 status half-configured libtasn1-6:amd64 4.16.0-2+deb11u1
2024-06-30 14:56:42 status installed libtasn1-6:amd64 4.16.0-2+deb11u1
2024-06-30 14:56:42 configure debianutils:amd64 4.11.2 <none>
2024-06-30 14:56:42 status unpacked debianutils:amd64 4.11.2
2024-06-30 14:56:42 status half-configured debianutils:amd64 4.11.2
2024-06-30 14:56:42 status installed debianutils:amd64 4.11.2
2024-06-30 14:56:42 configure mawk:amd64 1.3.4.20200120-2 <none>
2024-06-30 14:56:42 status unpacked mawk:amd64 1.3.4.20200120-2
2024-06-30 14:56:42 status half-configured mawk:amd64 1.3.4.20200120-2
2024-06-30 14:56:42 status installed mawk:amd64 1.3.4.20200120-2
2024-06-30 14:56:42 configure libdebconfclient0:amd64 0.260 <none>
2024-06-30 14:56:42 status unpacked libdebconfclient0:amd64 0.260
2024-06-30 14:56:42 status half-configured libdebconfclient0:amd64 0.260
2024-06-30 14:56:42 status installed libdebconfclient0:amd64 0.260
2024-06-30 14:56:42 configure base-files:amd64 11.1+deb11u10 <none>
2024-06-30 14:56:42 status unpacked base-files:amd64 11.1+deb11u10
2024-06-30 14:56:43 status half-configured base-files:amd64 11.1+deb11u10
2024-06-30 14:56:43 status installed base-files:amd64 11.1+deb11u10
2024-06-30 14:56:43 configure libbz2-1.0:amd64 1.0.8-4 <none>
2024-06-30 14:56:43 status unpacked libbz2-1.0:amd64 1.0.8-4
2024-06-30 14:56:43 status half-configured libbz2-1.0:amd64 1.0.8-4
2024-06-30 14:56:43 status installed libbz2-1.0:amd64 1.0.8-4
2024-06-30 14:56:43 configure base-passwd:amd64 3.5.51 <none>
2024-06-30 14:56:43 status unpacked base-passwd:amd64 3.5.51
2024-06-30 14:56:43 status half-configured base-passwd:amd64 3.5.51
2024-06-30 14:56:43 status installed base-passwd:amd64 3.5.51
2024-06-30 14:56:43 configure libdb5.3:amd64 5.3.28+dfsg1-0.8 <none>
2024-06-30 14:56:43 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.8
2024-06-30 14:56:43 status half-configured libdb5.3:amd64 5.3.28+dfsg1-0.8
2024-06-30 14:56:43 status installed libdb5.3:amd64 5.3.28+dfsg1-0.8
2024-06-30 14:56:43 configure libblkid1:amd64 2.36.1-8+deb11u2 <none>
2024-06-30 14:56:43 status unpacked libblkid1:amd64 2.36.1-8+deb11u2
2024-06-30 14:56:43 status half-configured libblkid1:amd64 2.36.1-8+deb11u2
2024-06-30 14:56:43 status installed libblkid1:amd64 2.36.1-8+deb11u2
2024-06-30 14:56:43 configure libstdc++6:amd64 10.2.1-6 <none>
2024-06-30 14:56:43 status unpacked libstdc++6:amd64 10.2.1-6
2024-06-30 14:56:43 status half-configured libstdc++6:amd64 10.2.1-6
2024-06-30 14:56:43 status installed libstdc++6:amd64 10.2.1-6
2024-06-30 14:56:43 configure libtinfo6:amd64 6.2+20201114-2+deb11u2 <none>
2024-06-30 14:56:43 status unpacked libtinfo6:amd64 6.2+20201114-2+deb11u2
2024-06-30 14:56:43 status half-configured libtinfo6:amd64 6.2+20201114-2+deb11u2
2024-06-30 14:56:43 status installed libtinfo6:amd64 6.2+20201114-2+deb11u2
2024-06-30 14:56:43 configure bash:amd64 5.1-2+deb11u1 <none>
2024-06-30 14:56:43 status unpacked bash:amd64 5.1-2+deb11u1
2024-06-30 14:56:43 status half-configured bash:amd64 5.1-2+deb11u1
2024-06-30 14:56:43 status installed bash:amd64 5.1-2+deb11u1
2024-06-30 14:56:43 configure libzstd1:amd64 1.4.8+dfsg-2.1 <none>
2024-06-30 14:56:43 status unpacked libzstd1:amd64 1.4.8+dfsg-2.1
2024-06-30 14:56:43 status half-configured libzstd1:amd64 1.4.8+dfsg-2.1
2024-06-30 14:56:43 status installed libzstd1:amd64 1.4.8+dfsg-2.1
2024-06-30 14:56:43 configure libkeyutils1:amd64 1.6.1-2 <none>
2024-06-30 14:56:43 status unpacked libkeyutils1:amd64 1.6.1-2
2024-06-30 14:56:43 status half-configured libkeyutils1:amd64 1.6.1-2
2024-06-30 14:56:43 status installed libkeyutils1:amd64 1.6.1-2
2024-06-30 14:56:43 configure liblzma5:amd64 5.2.5-2.1~deb11u1 <none>
2024-06-30 14:56:43 status unpacked liblzma5:amd64 5.2.5-2.1~deb11u1
2024-06-30 14:56:43 status half-configured liblzma5:amd64 5.2.5-2.1~deb11u1
2024-06-30 14:56:43 status installed liblzma5:amd64 5.2.5-2.1~deb11u1
2024-06-30 14:56:43 configure libgpg-error0:amd64 1.38-2 <none>
2024-06-30 14:56:43 status unpacked libgpg-error0:amd64 1.38-2
2024-06-30 14:56:43 status half-configured libgpg-error0:amd64 1.38-2
2024-06-30 14:56:43 status installed libgpg-error0:amd64 1.38-2
2024-06-30 14:56:43 configure liblz4-1:amd64 1.9.3-2 <none>
2024-06-30 14:56:43 status unpacked liblz4-1:amd64 1.9.3-2
2024-06-30 14:56:43 status half-configured liblz4-1:amd64 1.9.3-2
2024-06-30 14:56:43 status installed liblz4-1:amd64 1.9.3-2
2024-06-30 14:56:43 configure libc-bin:amd64 2.31-13+deb11u10 <none>
2024-06-30 14:56:43 status unpacked libc-bin:amd64 2.31-13+deb11u10
2024-06-30 14:56:43 status half-configured libc-bin:amd64 2.31-13+deb11u10
2024-06-30 14:56:43 status installed libc-bin:amd64 2.31-13+deb11u10
2024-06-30 14:56:43 configure ncurses-bin:amd64 6.2+20201114-2+deb11u2 <none>
2024-06-30 14:56:43 status unpacked ncurses-bin:amd64 6.2+20201114-2+deb11u2
2024-06-30 14:56:43 status half-configured ncurses-bin:amd64 6.2+20201114-2+deb11u2
2024-06-30 14:56:43 status installed ncurses-bin:amd64 6.2+20201114-2+deb11u2
2024-06-30 14:56:43 configure libffi7:amd64 3.3-6 <none>
2024-06-30 14:56:43 status triggers-pending libc-bin:amd64 2.31-13+deb11u10
2024-06-30 14:56:43 status unpacked libffi7:amd64 3.3-6
2024-06-30 14:56:43 status half-configured libffi7:amd64 3.3-6
2024-06-30 14:56:43 status installed libffi7:amd64 3.3-6
2024-06-30 14:56:43 configure libacl1:amd64 2.2.53-10 <none>
2024-06-30 14:56:43 status unpacked libacl1:amd64 2.2.53-10
2024-06-30 14:56:43 status half-configured libacl1:amd64 2.2.53-10
2024-06-30 14:56:43 status installed libacl1:amd64 2.2.53-10
2024-06-30 14:56:43 configure libunistring2:amd64 0.9.10-4 <none>
2024-06-30 14:56:43 status unpacked libunistring2:amd64 0.9.10-4
2024-06-30 14:56:43 status half-configured libunistring2:amd64 0.9.10-4
2024-06-30 14:56:43 status installed libunistring2:amd64 0.9.10-4
2024-06-30 14:56:43 configure libsmartcols1:amd64 2.36.1-8+deb11u2 <none>
2024-06-30 14:56:43 status unpacked libsmartcols1:amd64 2.36.1-8+deb11u2
2024-06-30 14:56:43 status half-configured libsmartcols1:amd64 2.36.1-8+deb11u2
2024-06-30 14:56:43 status installed libsmartcols1:amd64 2.36.1-8+deb11u2
2024-06-30 14:56:43 configure libgcrypt20:amd64 1.8.7-6 <none>
2024-06-30 14:56:43 status unpacked libgcrypt20:amd64 1.8.7-6
2024-06-30 14:56:43 status half-configured libgcrypt20:amd64 1.8.7-6
2024-06-30 14:56:43 status installed libgcrypt20:amd64 1.8.7-6
2024-06-30 14:56:43 configure zlib1g:amd64 1:1.2.11.dfsg-2+deb11u2 <none>
2024-06-30 14:56:43 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2+deb11u2
2024-06-30 14:56:43 status half-configured zlib1g:amd64 1:1.2.11.dfsg-2+deb11u2
2024-06-30 14:56:43 status installed zlib1g:amd64 1:1.2.11.dfsg-2+deb11u2
2024-06-30 14:56:43 configure libidn2-0:amd64 2.3.0-5 <none>
2024-06-30 14:56:43 status unpacked libidn2-0:amd64 2.3.0-5
2024-06-30 14:56:43 status half-configured libidn2-0:amd64 2.3.0-5
2024-06-30 14:56:43 status installed libidn2-0:amd64 2.3.0-5
2024-06-30 14:56:43 configure libcom-err2:amd64 1.46.2-2 <none>
2024-06-30 14:56:43 status unpacked libcom-err2:amd64 1.46.2-2
2024-06-30 14:56:43 status half-configured libcom-err2:amd64 1.46.2-2
2024-06-30 14:56:43 status installed libcom-err2:amd64 1.46.2-2
2024-06-30 14:56:43 configure diffutils:amd64 1:3.7-5 <none>
2024-06-30 14:56:43 status unpacked diffutils:amd64 1:3.7-5
2024-06-30 14:56:43 status half-configured diffutils:amd64 1:3.7-5
2024-06-30 14:56:43 status installed diffutils:amd64 1:3.7-5
2024-06-30 14:56:43 configure libseccomp2:amd64 2.5.1-1+deb11u1 <none>
2024-06-30 14:56:43 status unpacked libseccomp2:amd64 2.5.1-1+deb11u1
2024-06-30 14:56:43 status half-configured libseccomp2:amd64 2.5.1-1+deb11u1
2024-06-30 14:56:43 status installed libseccomp2:amd64 2.5.1-1+deb11u1
2024-06-30 14:56:43 configure libsystemd0:amd64 247.3-7+deb11u5 <none>
2024-06-30 14:56:43 status unpacked libsystemd0:amd64 247.3-7+deb11u5
2024-06-30 14:56:43 status half-configured libsystemd0:amd64 247.3-7+deb11u5
2024-06-30 14:56:43 status installed libsystemd0:amd64 247.3-7+deb11u5
2024-06-30 14:56:43 configure libkrb5support0:amd64 1.18.3-6+deb11u4 <none>
2024-06-30 14:56:43 status unpacked libkrb5support0:amd64 1.18.3-6+deb11u4
2024-06-30 14:56:43 status half-configured libkrb5support0:amd64 1.18.3-6+deb11u4
2024-06-30 14:56:43 status installed libkrb5support0:amd64 1.18.3-6+deb11u4
2024-06-30 14:56:43 configure hostname:amd64 3.23 <none>
2024-06-30 14:56:43 status unpacked hostname:amd64 3.23
2024-06-30 14:56:43 status half-configured hostname:amd64 3.23
2024-06-30 14:56:43 status installed hostname:amd64 3.23
2024-06-30 14:56:43 configure libpcre3:amd64 2:8.39-13 <none>
2024-06-30 14:56:43 status unpacked libpcre3:amd64 2:8.39-13
2024-06-30 14:56:43 status half-configured libpcre3:amd64 2:8.39-13
2024-06-30 14:56:43 status installed libpcre3:amd64 2:8.39-13
2024-06-30 14:56:43 configure libcap-ng0:amd64 0.7.9-2.2+b1 <none>
2024-06-30 14:56:43 status unpacked libcap-ng0:amd64 0.7.9-2.2+b1
2024-06-30 14:56:43 status half-configured libcap-ng0:amd64 0.7.9-2.2+b1
2024-06-30 14:56:43 status installed libcap-ng0:amd64 0.7.9-2.2+b1
2024-06-30 14:56:43 configure libext2fs2:amd64 1.46.2-2 <none>
2024-06-30 14:56:43 status unpacked libext2fs2:amd64 1.46.2-2
2024-06-30 14:56:43 status half-configured libext2fs2:amd64 1.46.2-2
2024-06-30 14:56:43 status installed libext2fs2:amd64 1.46.2-2
2024-06-30 14:56:43 configure libnettle8:amd64 3.7.3-1 <none>
2024-06-30 14:56:43 status unpacked libnettle8:amd64 3.7.3-1
2024-06-30 14:56:43 status half-configured libnettle8:amd64 3.7.3-1
2024-06-30 14:56:43 status installed libnettle8:amd64 3.7.3-1
2024-06-30 14:56:43 configure libapt-pkg6.0:amd64 2.2.4 <none>
2024-06-30 14:56:43 status unpacked libapt-pkg6.0:amd64 2.2.4
2024-06-30 14:56:43 status half-configured libapt-pkg6.0:amd64 2.2.4
2024-06-30 14:56:43 status installed libapt-pkg6.0:amd64 2.2.4
2024-06-30 14:56:43 configure libgmp10:amd64 2:6.2.1+dfsg-1+deb11u1 <none>
2024-06-30 14:56:43 status unpacked libgmp10:amd64 2:6.2.1+dfsg-1+deb11u1
2024-06-30 14:56:43 status half-configured libgmp10:amd64 2:6.2.1+dfsg-1+deb11u1
2024-06-30 14:56:43 status installed libgmp10:amd64 2:6.2.1+dfsg-1+deb11u1
2024-06-30 14:56:43 configure libp11-kit0:amd64 0.23.22-1 <none>
2024-06-30 14:56:43 status unpacked libp11-kit0:amd64 0.23.22-1
2024-06-30 14:56:43 status half-configured libp11-kit0:amd64 0.23.22-1
2024-06-30 14:56:43 status installed libp11-kit0:amd64 0.23.22-1
2024-06-30 14:56:43 configure libaudit1:amd64 1:3.0-2 <none>
2024-06-30 14:56:43 status unpacked libaudit1:amd64 1:3.0-2
2024-06-30 14:56:43 status half-configured libaudit1:amd64 1:3.0-2
2024-06-30 14:56:43 status installed libaudit1:amd64 1:3.0-2
2024-06-30 14:56:43 configure libuuid1:amd64 2.36.1-8+deb11u2 <none>
2024-06-30 14:56:43 status unpacked libuuid1:amd64 2.36.1-8+deb11u2
2024-06-30 14:56:43 status half-configured libuuid1:amd64 2.36.1-8+deb11u2
2024-06-30 14:56:43 status installed libuuid1:amd64 2.36.1-8+deb11u2
2024-06-30 14:56:43 configure libss2:amd64 1.46.2-2 <none>
2024-06-30 14:56:43 status unpacked libss2:amd64 1.46.2-2
2024-06-30 14:56:43 status half-configured libss2:amd64 1.46.2-2
2024-06-30 14:56:43 status installed libss2:amd64 1.46.2-2
2024-06-30 14:56:43 configure libpcre2-8-0:amd64 10.36-2+deb11u1 <none>
2024-06-30 14:56:43 status unpacked libpcre2-8-0:amd64 10.36-2+deb11u1
2024-06-30 14:56:43 status half-configured libpcre2-8-0:amd64 10.36-2+deb11u1
2024-06-30 14:56:43 status installed libpcre2-8-0:amd64 10.36-2+deb11u1
2024-06-30 14:56:43 configure libk5crypto3:amd64 1.18.3-6+deb11u4 <none>
2024-06-30 14:56:43 status unpacked libk5crypto3:amd64 1.18.3-6+deb11u4
2024-06-30 14:56:43 status half-configured libk5crypto3:amd64 1.18.3-6+deb11u4
2024-06-30 14:56:43 status installed libk5crypto3:amd64 1.18.3-6+deb11u4
2024-06-30 14:56:43 configure logsave:amd64 1.46.2-2 <none>
2024-06-30 14:56:43 status unpacked logsave:amd64 1.46.2-2
2024-06-30 14:56:43 status half-configured logsave:amd64 1.46.2-2
2024-06-30 14:56:43 status installed logsave:amd64 1.46.2-2
2024-06-30 14:56:43 configure gpgv:amd64 2.2.27-2+deb11u2 <none>
2024-06-30 14:56:43 status unpacked gpgv:amd64 2.2.27-2+deb11u2
2024-06-30 14:56:43 status half-configured gpgv:amd64 2.2.27-2+deb11u2
2024-06-30 14:56:43 status installed gpgv:amd64 2.2.27-2+deb11u2
2024-06-30 14:56:43 configure libhogweed6:amd64 3.7.3-1 <none>
2024-06-30 14:56:43 status unpacked libhogweed6:amd64 3.7.3-1
2024-06-30 14:56:43 status half-configured libhogweed6:amd64 3.7.3-1
2024-06-30 14:56:43 status installed libhogweed6:amd64 3.7.3-1
2024-06-30 14:56:43 configure bsdutils:amd64 1:2.36.1-8+deb11u2 <none>
2024-06-30 14:56:43 status unpacked bsdutils:amd64 1:2.36.1-8+deb11u2
2024-06-30 14:56:43 status half-configured bsdutils:amd64 1:2.36.1-8+deb11u2
2024-06-30 14:56:43 status installed bsdutils:amd64 1:2.36.1-8+deb11u2
2024-06-30 14:56:43 configure e2fsprogs:amd64 1.46.2-2 <none>
2024-06-30 14:56:43 status unpacked e2fsprogs:amd64 1.46.2-2
2024-06-30 14:56:43 status half-configured e2fsprogs:amd64 1.46.2-2
2024-06-30 14:56:43 status installed e2fsprogs:amd64 1.46.2-2
2024-06-30 14:56:43 configure libselinux1:amd64 3.1-3 <none>
2024-06-30 14:56:43 status unpacked libselinux1:amd64 3.1-3
2024-06-30 14:56:43 status half-configured libselinux1:amd64 3.1-3
2024-06-30 14:56:43 status installed libselinux1:amd64 3.1-3
2024-06-30 14:56:43 configure libgnutls30:amd64 3.7.1-5+deb11u5 <none>
2024-06-30 14:56:43 status unpacked libgnutls30:amd64 3.7.1-5+deb11u5
2024-06-30 14:56:43 status half-configured libgnutls30:amd64 3.7.1-5+deb11u5
2024-06-30 14:56:43 status installed libgnutls30:amd64 3.7.1-5+deb11u5
2024-06-30 14:56:43 configure sed:amd64 4.7-1 <none>
2024-06-30 14:56:43 status unpacked sed:amd64 4.7-1
2024-06-30 14:56:43 status half-configured sed:amd64 4.7-1
2024-06-30 14:56:43 status installed sed:amd64 4.7-1
2024-06-30 14:56:43 configure findutils:amd64 4.8.0-1 <none>
2024-06-30 14:56:43 status unpacked findutils:amd64 4.8.0-1
2024-06-30 14:56:43 status half-configured findutils:amd64 4.8.0-1
2024-06-30 14:56:43 status installed findutils:amd64 4.8.0-1
2024-06-30 14:56:43 configure libmount1:amd64 2.36.1-8+deb11u2 <none>
2024-06-30 14:56:43 status unpacked libmount1:amd64 2.36.1-8+deb11u2
2024-06-30 14:56:43 status half-configured libmount1:amd64 2.36.1-8+deb11u2
2024-06-30 14:56:43 status installed libmount1:amd64 2.36.1-8+deb11u2
2024-06-30 14:56:43 configure libsemanage1:amd64 3.1-1+b2 <none>
2024-06-30 14:56:43 status unpacked libsemanage1:amd64 3.1-1+b2
2024-06-30 14:56:43 status half-configured libsemanage1:amd64 3.1-1+b2
2024-06-30 14:56:43 status installed libsemanage1:amd64 3.1-1+b2
2024-06-30 14:56:43 configure tar:amd64 1.34+dfsg-1+deb11u1 <none>
2024-06-30 14:56:43 status unpacked tar:amd64 1.34+dfsg-1+deb11u1
2024-06-30 14:56:43 status half-configured tar:amd64 1.34+dfsg-1+deb11u1
2024-06-30 14:56:43 status installed tar:amd64 1.34+dfsg-1+deb11u1
2024-06-30 14:56:43 configure coreutils:amd64 8.32-4+b1 <none>
2024-06-30 14:56:43 status unpacked coreutils:amd64 8.32-4+b1
2024-06-30 14:56:43 status half-configured coreutils:amd64 8.32-4+b1
2024-06-30 14:56:43 status installed coreutils:amd64 8.32-4+b1
2024-06-30 14:56:43 configure dpkg:amd64 1.20.13 <none>
2024-06-30 14:56:43 status unpacked dpkg:amd64 1.20.13
2024-06-30 14:56:43 status half-configured dpkg:amd64 1.20.13
2024-06-30 14:56:43 status installed dpkg:amd64 1.20.13
2024-06-30 14:56:43 configure grep:amd64 3.6-1+deb11u1 <none>
2024-06-30 14:56:43 status unpacked grep:amd64 3.6-1+deb11u1
2024-06-30 14:56:43 status half-configured grep:amd64 3.6-1+deb11u1
2024-06-30 14:56:43 status installed grep:amd64 3.6-1+deb11u1
2024-06-30 14:56:43 configure perl-base:amd64 5.32.1-4+deb11u3 <none>
2024-06-30 14:56:43 status unpacked perl-base:amd64 5.32.1-4+deb11u3
2024-06-30 14:56:43 status half-configured perl-base:amd64 5.32.1-4+deb11u3
2024-06-30 14:56:43 status installed perl-base:amd64 5.32.1-4+deb11u3
2024-06-30 14:56:43 configure init-system-helpers:all 1.60 <none>
2024-06-30 14:56:43 status unpacked init-system-helpers:all 1.60
2024-06-30 14:56:43 status half-configured init-system-helpers:all 1.60
2024-06-30 14:56:43 status installed init-system-helpers:all 1.60
2024-06-30 14:56:43 configure gzip:amd64 1.10-4+deb11u1 <none>
2024-06-30 14:56:43 status unpacked gzip:amd64 1.10-4+deb11u1
2024-06-30 14:56:43 status half-configured gzip:amd64 1.10-4+deb11u1
2024-06-30 14:56:43 status installed gzip:amd64 1.10-4+deb11u1
2024-06-30 14:56:43 configure debconf:all 1.5.77 <none>
2024-06-30 14:56:43 status unpacked debconf:all 1.5.77
2024-06-30 14:56:43 status half-configured debconf:all 1.5.77
2024-06-30 14:56:44 status installed debconf:all 1.5.77
2024-06-30 14:56:44 configure tzdata:all 2024a-0+deb11u1 <none>
2024-06-30 14:56:44 status unpacked tzdata:all 2024a-0+deb11u1
2024-06-30 14:56:44 status half-configured tzdata:all 2024a-0+deb11u1
2024-06-30 14:56:44 status installed tzdata:all 2024a-0+deb11u1
2024-06-30 14:56:44 configure libpam0g:amd64 1.4.0-9+deb11u1 <none>
2024-06-30 14:56:44 status unpacked libpam0g:amd64 1.4.0-9+deb11u1
2024-06-30 14:56:44 status half-configured libpam0g:amd64 1.4.0-9+deb11u1
2024-06-30 14:56:44 status installed libpam0g:amd64 1.4.0-9+deb11u1
2024-06-30 14:56:44 configure dash:amd64 0.5.11+git20200708+dd9ef66-5 <none>
2024-06-30 14:56:44 status unpacked dash:amd64 0.5.11+git20200708+dd9ef66-5
2024-06-30 14:56:44 status half-configured dash:amd64 0.5.11+git20200708+dd9ef66-5
2024-06-30 14:56:44 status installed dash:amd64 0.5.11+git20200708+dd9ef66-5
2024-06-30 14:56:44 configure libssl1.1:amd64 1.1.1w-0+deb11u1 <none>
2024-06-30 14:56:44 status unpacked libssl1.1:amd64 1.1.1w-0+deb11u1
2024-06-30 14:56:44 status half-configured libssl1.1:amd64 1.1.1w-0+deb11u1
2024-06-30 14:56:44 status installed libssl1.1:amd64 1.1.1w-0+deb11u1
2024-06-30 14:56:44 configure libpam-modules-bin:amd64 1.4.0-9+deb11u1 <none>
2024-06-30 14:56:44 status unpacked libpam-modules-bin:amd64 1.4.0-9+deb11u1
2024-06-30 14:56:44 status half-configured libpam-modules-bin:amd64 1.4.0-9+deb11u1
2024-06-30 14:56:44 status installed libpam-modules-bin:amd64 1.4.0-9+deb11u1
2024-06-30 14:56:44 configure libkrb5-3:amd64 1.18.3-6+deb11u4 <none>
2024-06-30 14:56:44 status unpacked libkrb5-3:amd64 1.18.3-6+deb11u4
2024-06-30 14:56:44 status half-configured libkrb5-3:amd64 1.18.3-6+deb11u4
2024-06-30 14:56:44 status installed libkrb5-3:amd64 1.18.3-6+deb11u4
2024-06-30 14:56:44 configure libgssapi-krb5-2:amd64 1.18.3-6+deb11u4 <none>
2024-06-30 14:56:44 status unpacked libgssapi-krb5-2:amd64 1.18.3-6+deb11u4
2024-06-30 14:56:44 status half-configured libgssapi-krb5-2:amd64 1.18.3-6+deb11u4
2024-06-30 14:56:44 status installed libgssapi-krb5-2:amd64 1.18.3-6+deb11u4
2024-06-30 14:56:44 configure libtirpc3:amd64 1.3.1-1+deb11u1 <none>
2024-06-30 14:56:44 status unpacked libtirpc3:amd64 1.3.1-1+deb11u1
2024-06-30 14:56:44 status half-configured libtirpc3:amd64 1.3.1-1+deb11u1
2024-06-30 14:56:44 status installed libtirpc3:amd64 1.3.1-1+deb11u1
2024-06-30 14:56:44 configure libnsl2:amd64 1.3.0-2 <none>
2024-06-30 14:56:44 status unpacked libnsl2:amd64 1.3.0-2
2024-06-30 14:56:44 status half-configured libnsl2:amd64 1.3.0-2
2024-06-30 14:56:44 status installed libnsl2:amd64 1.3.0-2
2024-06-30 14:56:44 configure libpam-modules:amd64 1.4.0-9+deb11u1 <none>
2024-06-30 14:56:44 status unpacked libpam-modules:amd64 1.4.0-9+deb11u1
2024-06-30 14:56:44 status half-configured libpam-modules:amd64 1.4.0-9+deb11u1
2024-06-30 14:56:44 status installed libpam-modules:amd64 1.4.0-9+deb11u1
2024-06-30 14:56:44 configure passwd:amd64 1:4.8.1-1 <none>
2024-06-30 14:56:44 status unpacked passwd:amd64 1:4.8.1-1
2024-06-30 14:56:44 status half-configured passwd:amd64 1:4.8.1-1
2024-06-30 14:56:44 status installed passwd:amd64 1:4.8.1-1
2024-06-30 14:56:44 configure libpam-runtime:all 1.4.0-9+deb11u1 <none>
2024-06-30 14:56:44 status unpacked libpam-runtime:all 1.4.0-9+deb11u1
2024-06-30 14:56:44 status half-configured libpam-runtime:all 1.4.0-9+deb11u1
2024-06-30 14:56:44 status installed libpam-runtime:all 1.4.0-9+deb11u1
2024-06-30 14:56:44 configure login:amd64 1:4.8.1-1 <none>
2024-06-30 14:56:44 status unpacked login:amd64 1:4.8.1-1
2024-06-30 14:56:44 status half-configured login:amd64 1:4.8.1-1
2024-06-30 14:56:44 status installed login:amd64 1:4.8.1-1
2024-06-30 14:56:44 configure adduser:all 3.118+deb11u1 <none>
2024-06-30 14:56:44 status unpacked adduser:all 3.118+deb11u1
2024-06-30 14:56:44 status half-configured adduser:all 3.118+deb11u1
2024-06-30 14:56:44 status installed adduser:all 3.118+deb11u1
2024-06-30 14:56:44 configure apt:amd64 2.2.4 <none>
2024-06-30 14:56:44 status unpacked apt:amd64 2.2.4
